session,part_label,participant,site,market_bonus,forecast_bonus,risk_bonus,quiz_bonus,total_bonus,showup,total_payment,attempted_trades,executed_trades
gkbl9ud8,gkbl9ud8_31S_2024-11-19,lv2zq1st,Lab,3.46,0.0,2.0,0.0,5.46,20.0,25.46,120.0,
gkbl9ud8,gkbl9ud8_31S_2024-11-19,lv2zq1st,Lab,3.46,0.0,2.0,0.0,5.46,20.0,25.46,120.0,
gkbl9ud8,gkbl9ud8_70L_2024-11-19,jq7lfm00,Lab,3.46,0.0,0.07,0.0,3.53,20.0,23.53,120.0,
gkbl9ud8,gkbl9ud8_70L_2024-11-19,jq7lfm00,Lab,3.46,0.0,0.07,0.0,3.53,20.0,23.53,120.0,
gkbl9ud8,gkbl9ud8_45A_2024-11-19,kulhe9z4,Lab,3.46,0.0,1.75,0.0,5.21,20.0,25.21,116.0,
gkbl9ud8,gkbl9ud8_45A_2024-11-19,kulhe9z4,Lab,3.46,0.0,1.75,0.0,5.21,20.0,25.21,116.0,
gkbl9ud8,gkbl9ud8_12B_2024-11-19,rnml9wq4,Lab,3.46,0.0,1.05,0.0,4.51,20.0,24.509999999999998,114.0,
gkbl9ud8,gkbl9ud8_12B_2024-11-19,rnml9wq4,Lab,3.46,0.0,1.05,0.0,4.51,20.0,24.509999999999998,114.0,
gkbl9ud8,gkbl9ud8_09O_2024-11-19,5g2w8i2r,Lab,3.46,0.0,0.15,0.0,3.61,20.0,23.61,116.0,
gkbl9ud8,gkbl9ud8_09O_2024-11-19,5g2w8i2r,Lab,3.46,0.0,0.15,0.0,3.61,20.0,23.61,116.0,
gkbl9ud8,gkbl9ud8_45H_2024-11-19,1mftjpyn,Lab,3.46,0.0,1.0,0.0,4.46,20.0,24.46,114.0,
gkbl9ud8,gkbl9ud8_45H_2024-11-19,1mftjpyn,Lab,3.46,0.0,1.0,0.0,4.46,20.0,24.46,114.0,
gkbl9ud8,gkbl9ud8_38I_2024-11-19,9065uhte,Lab,3.46,0.0,0.13,0.0,3.59,20.0,23.59,118.0,
gkbl9ud8,gkbl9ud8_38I_2024-11-19,9065uhte,Lab,3.46,0.0,0.13,0.0,3.59,20.0,23.59,118.0,
gkbl9ud8,gkbl9ud8_55Y_2024-11-19,ni0l8dke,Lab,3.46,0.0,1.75,0.0,5.21,20.0,25.21,120.0,
gkbl9ud8,gkbl9ud8_55Y_2024-11-19,ni0l8dke,Lab,3.46,0.0,1.75,0.0,5.21,20.0,25.21,120.0,
gkbl9ud8,gkbl9ud8_49I_2024-11-19,k0ms01vp,Lab,3.46,0.0,0.13,0.0,3.59,20.0,23.59,118.0,
gkbl9ud8,gkbl9ud8_49I_2024-11-19,k0ms01vp,Lab,3.46,0.0,0.13,0.0,3.59,20.0,23.59,118.0,
gkbl9ud8,gkbl9ud8_09B_2024-11-19,3iy4zf6x,Lab,3.46,0.0,1.88,0.0,5.34,20.0,25.34,116.0,
gkbl9ud8,gkbl9ud8_09B_2024-11-19,3iy4zf6x,Lab,3.46,0.0,1.88,0.0,5.34,20.0,25.34,116.0,
gkbl9ud8,gkbl9ud8_81O_2024-11-19,rxetpjuh,Lab,3.46,0.0,0.95,0.0,4.41,20.0,24.41,96.0,
gkbl9ud8,gkbl9ud8_81O_2024-11-19,rxetpjuh,Lab,3.46,0.0,0.95,0.0,4.41,20.0,24.41,96.0,
gkbl9ud8,gkbl9ud8_20B_2024-11-19,p665bzt0,Lab,3.46,0.0,0.1,0.0,3.56,20.0,23.56,118.0,
gkbl9ud8,gkbl9ud8_20B_2024-11-19,p665bzt0,Lab,3.46,0.0,0.1,0.0,3.56,20.0,23.56,118.0,
gkbl9ud8,gkbl9ud8_62H_2024-11-19,n23mjf5x,Lab,3.46,0.0,0.18,0.0,3.64,20.0,23.64,120.0,
gkbl9ud8,gkbl9ud8_62H_2024-11-19,n23mjf5x,Lab,3.46,0.0,0.18,0.0,3.64,20.0,23.64,120.0,
gkbl9ud8,gkbl9ud8_86V_2024-11-19,2k2wseah,Lab,3.46,0.0,0.18,0.0,3.64,20.0,23.64,120.0,
gkbl9ud8,gkbl9ud8_86V_2024-11-19,2k2wseah,Lab,3.46,0.0,0.18,0.0,3.64,20.0,23.64,120.0,
gkbl9ud8,gkbl9ud8_69U_2024-11-19,nzqyeq6k,Lab,3.46,0.0,0.9,0.0,4.36,20.0,24.36,114.0,
gkbl9ud8,gkbl9ud8_69U_2024-11-19,nzqyeq6k,Lab,3.46,0.0,0.9,0.0,4.36,20.0,24.36,114.0,
gkbl9ud8,gkbl9ud8_99G_2024-11-19,itddg64n,Lab,3.46,0.0,0.85,0.0,4.31,20.0,24.31,118.0,
gkbl9ud8,gkbl9ud8_99G_2024-11-19,itddg64n,Lab,3.46,0.0,0.85,0.0,4.31,20.0,24.31,118.0,
mrjdikm4,mrjdikm4_76Y_2024-11-21,7kmzh1vg,Lab,4.32,0.01,0.8,0.0,5.13,20.0,25.13,110.0,24.0
mrjdikm4,mrjdikm4_76Y_2024-11-21,7kmzh1vg,Lab,4.32,0.01,0.8,0.0,5.13,20.0,25.13,110.0,24.0
mrjdikm4,mrjdikm4_52U_2024-11-21,qj1w4g0q,Lab,3.34,0.04,0.03,0.0,3.41,20.0,23.41,106.0,32.0
mrjdikm4,mrjdikm4_52U_2024-11-21,qj1w4g0q,Lab,3.34,0.04,0.03,0.0,3.41,20.0,23.41,106.0,32.0
mrjdikm4,mrjdikm4_46P_2024-11-21,6eqyvdx1,Lab,1.92,0.01,0.7,0.0,2.63,20.0,22.63,120.0,32.0
mrjdikm4,mrjdikm4_46P_2024-11-21,6eqyvdx1,Lab,1.92,0.01,0.7,0.0,2.63,20.0,22.63,120.0,32.0
mrjdikm4,mrjdikm4_74B_2024-11-21,vwq2m85j,Lab,2.22,0.0,0.9,0.0,3.12,20.0,23.12,60.0,16.0
mrjdikm4,mrjdikm4_74B_2024-11-21,vwq2m85j,Lab,2.22,0.0,0.9,0.0,3.12,20.0,23.12,60.0,16.0
mrjdikm4,mrjdikm4_76I_2024-11-21,13881mox,Lab,3.25,0.05,1.82,0.0,5.12,20.0,25.12,102.0,32.0
mrjdikm4,mrjdikm4_76I_2024-11-21,13881mox,Lab,3.25,0.05,1.82,0.0,5.12,20.0,25.12,102.0,32.0
mrjdikm4,mrjdikm4_62Y_2024-11-21,0uvkxeod,Lab,2.75,0.04,0.72,0.0,3.51,20.0,23.509999999999998,110.0,34.0
mrjdikm4,mrjdikm4_62Y_2024-11-21,0uvkxeod,Lab,2.75,0.04,0.72,0.0,3.51,20.0,23.509999999999998,110.0,34.0
mrjdikm4,mrjdikm4_94X_2024-11-21,fm3imyn2,Lab,4.68,0.01,0.15,0.0,4.84,20.0,24.84,124.0,18.0
mrjdikm4,mrjdikm4_94X_2024-11-21,fm3imyn2,Lab,4.68,0.01,0.15,0.0,4.84,20.0,24.84,124.0,18.0
mrjdikm4,mrjdikm4_55Z_2024-11-21,gq5zquuu,Lab,3.38,0.04,0.15,0.0,3.57,20.0,23.57,98.0,24.0
mrjdikm4,mrjdikm4_55Z_2024-11-21,gq5zquuu,Lab,3.38,0.04,0.15,0.0,3.57,20.0,23.57,98.0,24.0
mrjdikm4,mrjdikm4_64A_2024-11-21,6zo47h4h,Lab,4.06,0.06,1.75,0.0,5.87,20.0,25.87,100.0,24.0
mrjdikm4,mrjdikm4_64A_2024-11-21,6zo47h4h,Lab,4.06,0.06,1.75,0.0,5.87,20.0,25.87,100.0,24.0
mrjdikm4,mrjdikm4_51E_2024-11-21,s7yip9hi,Lab,3.3,0.06,0.13,0.0,3.49,20.0,23.490000000000002,118.0,34.0
mrjdikm4,mrjdikm4_51E_2024-11-21,s7yip9hi,Lab,3.3,0.06,0.13,0.0,3.49,20.0,23.490000000000002,118.0,34.0
mrjdikm4,mrjdikm4_65A_2024-11-21,ik2mkawz,Lab,4.57,0.05,0.13,0.0,4.75,20.0,24.75,110.0,28.0
mrjdikm4,mrjdikm4_65A_2024-11-21,ik2mkawz,Lab,4.57,0.05,0.13,0.0,4.75,20.0,24.75,110.0,28.0
mrjdikm4,mrjdikm4_83P_2024-11-21,yq1pr1ti,Lab,2.14,0.05,0.9,0.0,3.09,20.0,23.09,102.0,14.0
mrjdikm4,mrjdikm4_83P_2024-11-21,yq1pr1ti,Lab,2.14,0.05,0.9,0.0,3.09,20.0,23.09,102.0,14.0
mrjdikm4,mrjdikm4_56Y_2024-11-21,lw6x3nl2,Lab,3.82,0.03,1.9,0.0,5.75,20.0,25.75,102.0,32.0
mrjdikm4,mrjdikm4_56Y_2024-11-21,lw6x3nl2,Lab,3.82,0.03,1.9,0.0,5.75,20.0,25.75,102.0,32.0
mrjdikm4,mrjdikm4_90F_2024-11-21,w2o5nu0o,Lab,0.98,0.04,0.9,0.0,1.92,20.0,21.92,98.0,22.0
mrjdikm4,mrjdikm4_90F_2024-11-21,w2o5nu0o,Lab,0.98,0.04,0.9,0.0,1.92,20.0,21.92,98.0,22.0
mrjdikm4,mrjdikm4_44B_2024-11-21,fi0vw73a,Lab,3.22,0.03,0.03,0.0,3.28,20.0,23.28,124.0,16.0
mrjdikm4,mrjdikm4_44B_2024-11-21,fi0vw73a,Lab,3.22,0.03,0.03,0.0,3.28,20.0,23.28,124.0,16.0
mrjdikm4,mrjdikm4_21F_2024-11-21,loitcgd2,Lab,4.82,0.05,2.0,0.0,6.87,20.0,26.87,112.0,18.0
mrjdikm4,mrjdikm4_21F_2024-11-21,loitcgd2,Lab,4.82,0.05,2.0,0.0,6.87,20.0,26.87,112.0,18.0
mrjdikm4,mrjdikm4_37Q_2024-11-21,4hswz73h,Lab,4.3,0.03,0.97,0.0,5.3,20.0,25.3,110.0,34.0
mrjdikm4,mrjdikm4_37Q_2024-11-21,4hswz73h,Lab,4.3,0.03,0.97,0.0,5.3,20.0,25.3,110.0,34.0
mrjdikm4,mrjdikm4_64S_2024-11-21,9eugri1e,Lab,2.13,0.03,1.02,0.0,3.18,20.0,23.18,110.0,18.0
mrjdikm4,mrjdikm4_64S_2024-11-21,9eugri1e,Lab,2.13,0.03,1.02,0.0,3.18,20.0,23.18,110.0,18.0
mrjdikm4,mrjdikm4_94D_2024-11-21,gqlhrosl,Lab,2.92,0.04,0.83,0.0,3.79,20.0,23.79,110.0,40.0
mrjdikm4,mrjdikm4_94D_2024-11-21,gqlhrosl,Lab,2.92,0.04,0.83,0.0,3.79,20.0,23.79,110.0,40.0
mrjdikm4,mrjdikm4_63D_2024-11-21,blogpuiq,Lab,3.54,0.01,0.9,0.0,4.45,20.0,24.45,98.0,32.0
mrjdikm4,mrjdikm4_63D_2024-11-21,blogpuiq,Lab,3.54,0.01,0.9,0.0,4.45,20.0,24.45,98.0,32.0
ne4pwggz,ne4pwggz_13B_2025-01-06,mm32g1zk,Lab,3.48,0.0,0.0,0.0,3.48,20.0,23.48,108.0,2.0
ne4pwggz,ne4pwggz_13B_2025-01-06,mm32g1zk,Lab,3.48,0.0,0.0,0.0,3.48,20.0,23.48,108.0,2.0
ne4pwggz,ne4pwggz_15D_2025-01-06,bsi2dvxw,Lab,3.44,0.01,0.0,0.0,3.45,20.0,23.45,104.0,
ne4pwggz,ne4pwggz_15D_2025-01-06,bsi2dvxw,Lab,3.44,0.01,0.0,0.0,3.45,20.0,23.45,104.0,
ne4pwggz,ne4pwggz_73L_2025-01-06,4m0gs3c2,Lab,3.31,0.0,0.0,0.0,3.31,20.0,23.31,108.0,2.0
ne4pwggz,ne4pwggz_73L_2025-01-06,4m0gs3c2,Lab,3.31,0.0,0.0,0.0,3.31,20.0,23.31,108.0,2.0
ne4pwggz,ne4pwggz_26H_2025-01-06,b12l5844,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,118.0,
ne4pwggz,ne4pwggz_26H_2025-01-06,b12l5844,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,118.0,
ne4pwggz,ne4pwggz_97S_2025-01-06,e7bappu7,Lab,3.49,0.0,0.0,0.0,3.49,20.0,23.490000000000002,104.0,2.0
ne4pwggz,ne4pwggz_97S_2025-01-06,e7bappu7,Lab,3.49,0.0,0.0,0.0,3.49,20.0,23.490000000000002,104.0,2.0
ne4pwggz,ne4pwggz_81U_2025-01-06,7caoive0,Lab,3.56,0.0,0.0,0.0,3.56,20.0,23.56,102.0,6.0
ne4pwggz,ne4pwggz_81U_2025-01-06,7caoive0,Lab,3.56,0.0,0.0,0.0,3.56,20.0,23.56,102.0,6.0
ne4pwggz,ne4pwggz_88D_2025-01-06,qrpu29md,Lab,3.36,0.01,0.0,0.0,3.37,20.0,23.37,100.0,2.0
ne4pwggz,ne4pwggz_88D_2025-01-06,qrpu29md,Lab,3.36,0.01,0.0,0.0,3.37,20.0,23.37,100.0,2.0
ne4pwggz,ne4pwggz_62X_2025-01-06,vrgrpwjm,Lab,3.48,0.0,0.0,0.0,3.48,20.0,23.48,116.0,6.0
ne4pwggz,ne4pwggz_62X_2025-01-06,vrgrpwjm,Lab,3.48,0.0,0.0,0.0,3.48,20.0,23.48,116.0,6.0
ne4pwggz,ne4pwggz_96E_2025-01-06,k0siraqt,Lab,3.41,0.0,0.0,0.0,3.41,20.0,23.41,112.0,2.0
ne4pwggz,ne4pwggz_96E_2025-01-06,k0siraqt,Lab,3.41,0.0,0.0,0.0,3.41,20.0,23.41,112.0,2.0
ne4pwggz,ne4pwggz_88M_2025-01-06,9xip8tyn,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,102.0,
ne4pwggz,ne4pwggz_88M_2025-01-06,9xip8tyn,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,102.0,
ne4pwggz,ne4pwggz_19B_2025-01-06,m9q9229c,Lab,3.48,0.0,0.0,0.0,3.48,20.0,23.48,108.0,2.0
ne4pwggz,ne4pwggz_19B_2025-01-06,m9q9229c,Lab,3.48,0.0,0.0,0.0,3.48,20.0,23.48,108.0,2.0
ne4pwggz,ne4pwggz_82P_2025-01-06,6hy4ceg9,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,94.0,2.0
ne4pwggz,ne4pwggz_82P_2025-01-06,6hy4ceg9,Lab,3.34,0.0,0.0,0.0,3.34,20.0,23.34,94.0,2.0
ne4pwggz,ne4pwggz_81V_2025-01-06,3uankezj,Lab,3.44,0.01,0.0,0.0,3.45,20.0,23.45,104.0,
ne4pwggz,ne4pwggz_81V_2025-01-06,3uankezj,Lab,3.44,0.01,0.0,0.0,3.45,20.0,23.45,104.0,
ne4pwggz,ne4pwggz_71O_2025-01-06,jknjjbl6,Lab,3.31,0.0,0.0,0.0,3.31,20.0,23.31,102.0,4.0
ne4pwggz,ne4pwggz_71O_2025-01-06,jknjjbl6,Lab,3.31,0.0,0.0,0.0,3.31,20.0,23.31,102.0,4.0
ne4pwggz,ne4pwggz_02I_2025-01-06,kbk5fvkm,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,112.0,
ne4pwggz,ne4pwggz_02I_2025-01-06,kbk5fvkm,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,112.0,
ne4pwggz,ne4pwggz_00Y_2025-01-06,8t0fyntv,Lab,3.52,0.01,0.0,0.0,3.53,20.0,23.53,108.0,2.0
ne4pwggz,ne4pwggz_00Y_2025-01-06,8t0fyntv,Lab,3.52,0.01,0.0,0.0,3.53,20.0,23.53,108.0,2.0
ne4pwggz,ne4pwggz_59B_2025-01-06,llzr77rw,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,100.0,
ne4pwggz,ne4pwggz_59B_2025-01-06,llzr77rw,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,100.0,
ne4pwggz,ne4pwggz_63M_2025-01-06,va2ib6go,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,112.0,
ne4pwggz,ne4pwggz_63M_2025-01-06,va2ib6go,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,112.0,
ne4pwggz,ne4pwggz_59H_2025-01-06,di6uj258,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,118.0,
ne4pwggz,ne4pwggz_59H_2025-01-06,di6uj258,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,118.0,
ne4pwggz,ne4pwggz_63J_2025-01-06,ofjb3l8s,Lab,3.57,0.0,0.0,0.0,3.57,20.0,23.57,82.0,10.0
ne4pwggz,ne4pwggz_63J_2025-01-06,ofjb3l8s,Lab,3.57,0.0,0.0,0.0,3.57,20.0,23.57,82.0,10.0
hrei2bal,hrei2bal_78O_2025-01-06,aw3sjqtx,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,112.0,
hrei2bal,hrei2bal_78O_2025-01-06,aw3sjqtx,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,112.0,
hrei2bal,hrei2bal_86R_2025-01-06,zyfg1owd,Lab,3.52,0.03,0.0,0.0,3.55,20.0,23.55,116.0,6.0
hrei2bal,hrei2bal_86R_2025-01-06,zyfg1owd,Lab,3.52,0.03,0.0,0.0,3.55,20.0,23.55,116.0,6.0
hrei2bal,hrei2bal_87T_2025-01-06,cs5svt3k,Lab,3.14,0.0,0.0,0.0,3.14,20.0,23.14,110.0,6.0
hrei2bal,hrei2bal_87T_2025-01-06,cs5svt3k,Lab,3.14,0.0,0.0,0.0,3.14,20.0,23.14,110.0,6.0
hrei2bal,hrei2bal_18U_2025-01-06,pbj5o6rv,Lab,3.24,0.01,0.0,0.0,3.25,20.0,23.25,98.0,4.0
hrei2bal,hrei2bal_18U_2025-01-06,pbj5o6rv,Lab,3.24,0.01,0.0,0.0,3.25,20.0,23.25,98.0,4.0
hrei2bal,hrei2bal_87U_2025-01-06,5hyz198i,Lab,3.39,0.01,0.0,0.0,3.4,20.0,23.4,108.0,2.0
hrei2bal,hrei2bal_87U_2025-01-06,5hyz198i,Lab,3.39,0.01,0.0,0.0,3.4,20.0,23.4,108.0,2.0
hrei2bal,hrei2bal_21V_2025-01-06,2vo7lh4a,Lab,3.29,0.01,0.0,0.0,3.3,20.0,23.3,106.0,4.0
hrei2bal,hrei2bal_21V_2025-01-06,2vo7lh4a,Lab,3.29,0.01,0.0,0.0,3.3,20.0,23.3,106.0,4.0
hrei2bal,hrei2bal_95E_2025-01-06,dots2jdn,Lab,3.39,0.0,0.0,0.0,3.39,20.0,23.39,114.0,2.0
hrei2bal,hrei2bal_95E_2025-01-06,dots2jdn,Lab,3.39,0.0,0.0,0.0,3.39,20.0,23.39,114.0,2.0
hrei2bal,hrei2bal_99I_2025-01-06,uy5s2z3w,Lab,3.23,0.0,0.0,0.0,3.23,20.0,23.23,104.0,2.0
hrei2bal,hrei2bal_99I_2025-01-06,uy5s2z3w,Lab,3.23,0.0,0.0,0.0,3.23,20.0,23.23,104.0,2.0
hrei2bal,hrei2bal_21F_2025-01-06,yac7qdrr,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,104.0,
hrei2bal,hrei2bal_21F_2025-01-06,yac7qdrr,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,104.0,
hrei2bal,hrei2bal_52G_2025-01-06,fgzmyxwz,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,94.0,2.0
hrei2bal,hrei2bal_52G_2025-01-06,fgzmyxwz,Lab,3.44,0.0,0.0,0.0,3.44,20.0,23.44,94.0,2.0
hrei2bal,hrei2bal_23L_2025-01-06,harg922p,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,108.0,
hrei2bal,hrei2bal_23L_2025-01-06,harg922p,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,108.0,
hrei2bal,hrei2bal_76A_2025-01-06,srgcnutd,Lab,3.38,0.0,0.0,0.0,3.38,20.0,23.38,96.0,2.0
hrei2bal,hrei2bal_76A_2025-01-06,srgcnutd,Lab,3.38,0.0,0.0,0.0,3.38,20.0,23.38,96.0,2.0
hrei2bal,hrei2bal_55J_2025-01-06,sf986m35,Lab,3.35,0.0,0.0,0.0,3.35,20.0,23.35,112.0,2.0
hrei2bal,hrei2bal_55J_2025-01-06,sf986m35,Lab,3.35,0.0,0.0,0.0,3.35,20.0,23.35,112.0,2.0
hrei2bal,hrei2bal_45B_2025-01-06,vhtzquja,Lab,3.22,0.01,0.0,0.0,3.23,20.0,23.23,106.0,2.0
hrei2bal,hrei2bal_45B_2025-01-06,vhtzquja,Lab,3.22,0.01,0.0,0.0,3.23,20.0,23.23,106.0,2.0
hrei2bal,hrei2bal_63B_2025-01-06,wj5eryzi,Lab,2.94,0.01,0.0,0.0,2.95,20.0,22.95,118.0,12.0
hrei2bal,hrei2bal_63B_2025-01-06,wj5eryzi,Lab,2.94,0.01,0.0,0.0,2.95,20.0,22.95,118.0,12.0
hrei2bal,hrei2bal_29P_2025-01-06,4ns6zrqe,Lab,3.05,0.0,0.0,0.0,3.05,20.0,23.05,92.0,8.0
hrei2bal,hrei2bal_29P_2025-01-06,4ns6zrqe,Lab,3.05,0.0,0.0,0.0,3.05,20.0,23.05,92.0,8.0
hrei2bal,hrei2bal_78W_2025-01-06,5zotiwts,Lab,3.26,0.01,0.0,0.0,3.27,20.0,23.27,116.0,8.0
hrei2bal,hrei2bal_78W_2025-01-06,5zotiwts,Lab,3.26,0.01,0.0,0.0,3.27,20.0,23.27,116.0,8.0
hrei2bal,hrei2bal_13H_2025-01-06,dq8gcz55,Lab,3.4,0.0,0.0,0.0,3.4,20.0,23.4,112.0,4.0
hrei2bal,hrei2bal_13H_2025-01-06,dq8gcz55,Lab,3.4,0.0,0.0,0.0,3.4,20.0,23.4,112.0,4.0
hrei2bal,hrei2bal_10B_2025-01-06,fqdmfklc,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,108.0,
hrei2bal,hrei2bal_10B_2025-01-06,fqdmfklc,Lab,3.3,0.0,0.0,0.0,3.3,20.0,23.3,108.0,
hrei2bal,hrei2bal_28D_2025-01-06,0jabbtxb,Lab,3.58,0.01,0.0,0.0,3.59,20.0,23.59,94.0,8.0
hrei2bal,hrei2bal_28D_2025-01-06,0jabbtxb,Lab,3.58,0.01,0.0,0.0,3.59,20.0,23.59,94.0,8.0
iej4b858,iej4b858_14E_2025-01-07,7pryiy8i,Lab,3.1,0.15,0.0,0.0,3.25,20.0,23.25,110.0,32.0
iej4b858,iej4b858_14E_2025-01-07,7pryiy8i,Lab,3.1,0.15,0.0,0.0,3.25,20.0,23.25,110.0,32.0
iej4b858,iej4b858_08K_2025-01-07,54mni6no,Lab,3.11,0.16,0.0,0.0,3.27,20.0,23.27,102.0,26.0
iej4b858,iej4b858_08K_2025-01-07,54mni6no,Lab,3.11,0.16,0.0,0.0,3.27,20.0,23.27,102.0,26.0
iej4b858,iej4b858_79S_2025-01-07,ikv8zt8k,Lab,2.99,0.18,0.0,0.0,3.17,20.0,23.17,114.0,20.0
iej4b858,iej4b858_79S_2025-01-07,ikv8zt8k,Lab,2.99,0.18,0.0,0.0,3.17,20.0,23.17,114.0,20.0
iej4b858,iej4b858_49D_2025-01-07,iihbh313,Lab,3.38,0.18,0.0,0.0,3.56,20.0,23.56,98.0,20.0
iej4b858,iej4b858_49D_2025-01-07,iihbh313,Lab,3.38,0.18,0.0,0.0,3.56,20.0,23.56,98.0,20.0
iej4b858,iej4b858_10T_2025-01-07,vpdv4w0c,Lab,3.31,0.15,0.0,0.0,3.46,20.0,23.46,78.0,14.0
iej4b858,iej4b858_10T_2025-01-07,vpdv4w0c,Lab,3.31,0.15,0.0,0.0,3.46,20.0,23.46,78.0,14.0
iej4b858,iej4b858_89N_2025-01-07,4gbrjzuw,Lab,3.46,0.18,0.0,0.0,3.64,20.0,23.64,148.0,24.0
iej4b858,iej4b858_89N_2025-01-07,4gbrjzuw,Lab,3.46,0.18,0.0,0.0,3.64,20.0,23.64,148.0,24.0
iej4b858,iej4b858_67K_2025-01-07,1rd2d88w,Lab,3.35,0.2,0.0,0.0,3.55,20.0,23.55,94.0,24.0
iej4b858,iej4b858_67K_2025-01-07,1rd2d88w,Lab,3.35,0.2,0.0,0.0,3.55,20.0,23.55,94.0,24.0
iej4b858,iej4b858_60G_2025-01-07,aiwfrhz3,Lab,4.39,0.18,0.0,0.0,4.57,20.0,24.57,104.0,26.0
iej4b858,iej4b858_60G_2025-01-07,aiwfrhz3,Lab,4.39,0.18,0.0,0.0,4.57,20.0,24.57,104.0,26.0
iej4b858,iej4b858_08U_2025-01-07,9gdyarx4,Lab,3.21,0.18,0.0,0.0,3.39,20.0,23.39,110.0,22.0
iej4b858,iej4b858_08U_2025-01-07,9gdyarx4,Lab,3.21,0.18,0.0,0.0,3.39,20.0,23.39,110.0,22.0
iej4b858,iej4b858_89B_2025-01-07,jprbfvao,Lab,3.18,0.18,0.0,0.0,3.36,20.0,23.36,102.0,28.0
iej4b858,iej4b858_89B_2025-01-07,jprbfvao,Lab,3.18,0.18,0.0,0.0,3.36,20.0,23.36,102.0,28.0
iej4b858,iej4b858_34K_2025-01-07,gucgyw2b,Lab,3.14,0.15,0.0,0.0,3.29,20.0,23.29,112.0,22.0
iej4b858,iej4b858_34K_2025-01-07,gucgyw2b,Lab,3.14,0.15,0.0,0.0,3.29,20.0,23.29,112.0,22.0
iej4b858,iej4b858_79Q_2025-01-07,o623gggu,Lab,3.27,0.15,0.0,0.0,3.42,20.0,23.42,90.0,18.0
iej4b858,iej4b858_79Q_2025-01-07,o623gggu,Lab,3.27,0.15,0.0,0.0,3.42,20.0,23.42,90.0,18.0
iej4b858,iej4b858_95K_2025-01-07,yuptcsp5,Lab,3.21,0.18,0.0,0.0,3.39,20.0,23.39,102.0,14.0
iej4b858,iej4b858_95K_2025-01-07,yuptcsp5,Lab,3.21,0.18,0.0,0.0,3.39,20.0,23.39,102.0,14.0
iej4b858,iej4b858_49W_2025-01-07,qqh1acw9,Lab,3.41,0.16,0.0,0.0,3.57,20.0,23.57,88.0,14.0
iej4b858,iej4b858_49W_2025-01-07,qqh1acw9,Lab,3.41,0.16,0.0,0.0,3.57,20.0,23.57,88.0,14.0
iej4b858,iej4b858_86I_2025-01-07,nh22uu08,Lab,3.89,0.16,0.0,0.0,4.05,20.0,24.05,122.0,16.0
iej4b858,iej4b858_86I_2025-01-07,nh22uu08,Lab,3.89,0.16,0.0,0.0,4.05,20.0,24.05,122.0,16.0
iej4b858,iej4b858_35L_2025-01-07,ha7ard01,Lab,3.64,0.19,0.0,0.0,3.83,20.0,23.83,136.0,34.0
iej4b858,iej4b858_35L_2025-01-07,ha7ard01,Lab,3.64,0.19,0.0,0.0,3.83,20.0,23.83,136.0,34.0
iej4b858,iej4b858_12L_2025-01-07,qvjkc266,Lab,3.35,0.16,0.0,0.0,3.51,20.0,23.509999999999998,86.0,12.0
iej4b858,iej4b858_12L_2025-01-07,qvjkc266,Lab,3.35,0.16,0.0,0.0,3.51,20.0,23.509999999999998,86.0,12.0
iej4b858,iej4b858_91N_2025-01-07,2ctk00ae,Lab,3.19,0.15,0.0,0.0,3.34,20.0,23.34,118.0,32.0
iej4b858,iej4b858_91N_2025-01-07,2ctk00ae,Lab,3.19,0.15,0.0,0.0,3.34,20.0,23.34,118.0,32.0
iej4b858,iej4b858_21Z_2025-01-07,jcrd8vzj,Lab,3.38,0.14,0.0,0.0,3.52,20.0,23.52,92.0,14.0
iej4b858,iej4b858_21Z_2025-01-07,jcrd8vzj,Lab,3.38,0.14,0.0,0.0,3.52,20.0,23.52,92.0,14.0
iej4b858,iej4b858_68N_2025-01-07,5g2o4aa4,Lab,3.19,0.14,0.0,0.0,3.33,20.0,23.33,114.0,14.0
iej4b858,iej4b858_68N_2025-01-07,5g2o4aa4,Lab,3.19,0.14,0.0,0.0,3.33,20.0,23.33,114.0,14.0
